2021-10-17 17:30:00,0.0
2021-10-17 17:45:00,1551.6468305284118
2021-10-17 18:00:00,4841.838634876665
2021-10-17 18:15:00,1895.8150468657827
2021-10-17 18:30:00,
2021-10-17 18:45:00,
2021-10-17 19:00:00,
2021-10-17 19:15:00,
2021-10-17 19:30:00,
2021-10-17 19:45:00,
2021-10-17 20:00:00,
2021-10-17 20:15:00,
2021-10-17 20:30:00,
2021-10-17 20:45:00,
2021-10-17 21:00:00,
2021-10-17 21:15:00,
2021-10-17 21:30:00,
2021-10-17 21:45:00,
2021-10-17 22:00:00,
2021-10-17 22:15:00,
2021-10-17 22:30:00,
2021-10-17 22:45:00,
2021-10-17 23:00:00,
2021-10-17 23:15:00,
2021-10-17 23:30:00,
2021-10-17 23:45:00,
2021-10-18 00:00:00,
2021-10-18 00:15:00,
2021-10-18 00:30:00,
2021-10-18 00:45:00,
2021-10-18 01:00:00,
2021-10-18 01:15:00,
2021-10-18 01:30:00,
2021-10-18 01:45:00,
2021-10-18 02:00:00,
2021-10-18 02:15:00,
2021-10-18 02:30:00,
2021-10-18 02:45:00,
2021-10-18 03:00:00,
2021-10-18 03:15:00,
2021-10-18 03:30:00,
2021-10-18 03:45:00,
2021-10-18 04:00:00,
2021-10-18 04:15:00,
2021-10-18 04:30:00,
2021-10-18 04:45:00,
2021-10-18 05:00:00,
2021-10-18 05:15:00,
2021-10-18 05:30:00,
2021-10-18 05:45:00,
2021-10-18 06:00:00,
2021-10-18 06:15:00,
2021-10-18 06:30:00,
2021-10-18 06:45:00,
2021-10-18 07:00:00,
2021-10-18 07:15:00,
2021-10-18 07:30:00,
2021-10-18 07:45:00,
2021-10-18 08:00:00,
2021-10-18 08:15:00,
2021-10-18 08:30:00,
2021-10-18 08:45:00,
2021-10-18 09:00:00,
2021-10-18 09:15:00,
2021-10-18 09:30:00,
2021-10-18 09:45:00,
2021-10-18 10:00:00,
2021-10-18 10:15:00,
2021-10-18 10:30:00,
2021-10-18 10:45:00,
2021-10-18 11:00:00,
2021-10-18 11:15:00,
2021-10-18 11:30:00,
2021-10-18 11:45:00,
2021-10-18 12:00:00,
2021-10-18 12:15:00,
2021-10-18 12:30:00,
2021-10-18 12:45:00,
2021-10-18 13:00:00,
2021-10-18 13:15:00,
2021-10-18 13:30:00,
2021-10-18 13:45:00,
2021-10-18 14:00:00,
2021-10-18 14:15:00,
2021-10-18 14:30:00,
2021-10-18 14:45:00,
2021-10-18 15:00:00,
2021-10-18 15:15:00,
2021-10-18 15:30:00,
2021-10-18 15:45:00,
2021-10-18 16:00:00,
2021-10-18 16:15:00,
2021-10-18 16:30:00,
2021-10-18 16:45:00,0.0
2021-10-18 17:00:00,4.768283728555557
2021-10-18 17:15:00,417.90848957688854
2021-10-18 17:30:00,716.1272550581092
2021-10-18 17:45:00,1446.455174355554
2021-10-18 18:00:00,853.8690002806678
2021-10-18 18:15:00,579.169173264111
2021-10-18 18:30:00,264.0796780392335
2021-10-18 18:45:00,99.87189582854434
2021-10-18 19:00:00,376.70827848966576
2021-10-18 19:15:00,333.7755706845748
2021-10-18 19:30:00,
2021-10-18 19:45:00,
2021-10-18 20:00:00,
2021-10-18 20:15:00,
2021-10-18 20:30:00,
2021-10-18 20:45:00,
2021-10-18 21:00:00,
2021-10-18 21:15:00,
2021-10-18 21:30:00,
2021-10-18 21:45:00,
2021-10-18 22:00:00,
2021-10-18 22:15:00,
2021-10-18 22:30:00,
2021-10-18 22:45:00,
2021-10-18 23:00:00,
2021-10-18 23:15:00,
2021-10-18 23:30:00,
2021-10-18 23:45:00,
2021-10-19 00:00:00,
2021-10-19 00:15:00,
2021-10-19 00:30:00,
2021-10-19 00:45:00,
2021-10-19 01:00:00,
2021-10-19 01:15:00,
2021-10-19 01:30:00,
2021-10-19 01:45:00,
2021-10-19 02:00:00,
2021-10-19 02:15:00,
2021-10-19 02:30:00,
2021-10-19 02:45:00,
2021-10-19 03:00:00,
2021-10-19 03:15:00,
2021-10-19 03:30:00,
2021-10-19 03:45:00,
2021-10-19 04:00:00,
2021-10-19 04:15:00,
2021-10-19 04:30:00,
2021-10-19 04:45:00,
2021-10-19 05:00:00,
2021-10-19 05:15:00,
2021-10-19 05:30:00,
2021-10-19 05:45:00,
2021-10-19 06:00:00,
2021-10-19 06:15:00,
2021-10-19 06:30:00,
2021-10-19 06:45:00,
2021-10-19 07:00:00,
2021-10-19 07:15:00,
2021-10-19 07:30:00,
2021-10-19 07:45:00,
2021-10-19 08:00:00,
2021-10-19 08:15:00,
2021-10-19 08:30:00,
2021-10-19 08:45:00,
2021-10-19 09:00:00,
2021-10-19 09:15:00,
2021-10-19 09:30:00,
2021-10-19 09:45:00,
2021-10-19 10:00:00,
2021-10-19 10:15:00,
2021-10-19 10:30:00,
2021-10-19 10:45:00,
2021-10-19 11:00:00,
2021-10-19 11:15:00,
2021-10-19 11:30:00,
2021-10-19 11:45:00,
2021-10-19 12:00:00,
2021-10-19 12:15:00,
2021-10-19 12:30:00,
2021-10-19 12:45:00,
2021-10-19 13:00:00,
2021-10-19 13:15:00,
2021-10-19 13:30:00,
2021-10-19 13:45:00,
2021-10-19 14:00:00,
2021-10-19 14:15:00,
2021-10-19 14:30:00,
2021-10-19 14:45:00,
2021-10-19 15:00:00,
2021-10-19 15:15:00,
2021-10-19 15:30:00,
2021-10-19 15:45:00,
2021-10-19 16:00:00,
2021-10-19 16:15:00,
2021-10-19 16:30:00,
2021-10-19 16:45:00,
2021-10-19 17:00:00,
2021-10-19 17:15:00,
2021-10-19 17:30:00,0.0
2021-10-19 17:45:00,4901.751008261776
2021-10-19 18:00:00,6022.445292307776
2021-10-19 18:15:00,6664.864511292217
2021-10-19 18:30:00,1025.625325596111
2021-10-19 18:45:00,155.15440084480318
2021-10-19 19:00:00,164.16579527211132
2021-10-19 19:15:00,135.37697989535542
2021-10-19 19:30:00,105.18369951252221
2021-10-19 19:45:00,250.1335928401118
2021-10-19 20:00:00,276.37460811122247
2021-10-19 20:15:00,274.589186784776
2021-10-19 20:30:00,254.91743123263598
2021-10-19 20:45:00,
2021-10-19 21:00:00,
2021-10-19 21:15:00,
2021-10-19 21:30:00,
2021-10-19 21:45:00,
2021-10-19 22:00:00,
2021-10-19 22:15:00,
2021-10-19 22:30:00,
2021-10-19 22:45:00,
2021-10-19 23:00:00,
2021-10-19 23:15:00,
2021-10-19 23:30:00,
2021-10-19 23:45:00,
2021-10-20 00:00:00,
2021-10-20 00:15:00,
2021-10-20 00:30:00,
2021-10-20 00:45:00,
2021-10-20 01:00:00,
2021-10-20 01:15:00,
2021-10-20 01:30:00,
2021-10-20 01:45:00,
2021-10-20 02:00:00,
2021-10-20 02:15:00,
2021-10-20 02:30:00,
2021-10-20 02:45:00,
2021-10-20 03:00:00,
2021-10-20 03:15:00,
2021-10-20 03:30:00,
2021-10-20 03:45:00,
2021-10-20 04:00:00,
2021-10-20 04:15:00,
2021-10-20 04:30:00,
2021-10-20 04:45:00,
2021-10-20 05:00:00,
2021-10-20 05:15:00,
2021-10-20 05:30:00,
2021-10-20 05:45:00,
2021-10-20 06:00:00,
2021-10-20 06:15:00,
2021-10-20 06:30:00,
2021-10-20 06:45:00,
2021-10-20 07:00:00,
2021-10-20 07:15:00,
2021-10-20 07:30:00,
2021-10-20 07:45:00,
2021-10-20 08:00:00,
2021-10-20 08:15:00,
2021-10-20 08:30:00,
2021-10-20 08:45:00,
2021-10-20 09:00:00,
2021-10-20 09:15:00,
2021-10-20 09:30:00,
2021-10-20 09:45:00,
2021-10-20 10:00:00,
2021-10-20 10:15:00,
2021-10-20 10:30:00,
2021-10-20 10:45:00,
2021-10-20 11:00:00,
2021-10-20 11:15:00,
2021-10-20 11:30:00,
2021-10-20 11:45:00,
2021-10-20 12:00:00,
2021-10-20 12:15:00,
2021-10-20 12:30:00,
2021-10-20 12:45:00,
2021-10-20 13:00:00,
2021-10-20 13:15:00,
2021-10-20 13:30:00,
2021-10-20 13:45:00,
2021-10-20 14:00:00,
2021-10-20 14:15:00,
2021-10-20 14:30:00,
2021-10-20 14:45:00,
2021-10-20 15:00:00,
2021-10-20 15:15:00,
2021-10-20 15:30:00,
2021-10-20 15:45:00,
2021-10-20 16:00:00,
2021-10-20 16:15:00,
2021-10-20 16:30:00,
2021-10-20 16:45:00,
2021-10-20 17:00:00,
2021-10-20 17:15:00,
2021-10-20 17:30:00,14.286683076445653
2021-10-20 17:45:00,15.590062319627801
2021-10-20 18:00:00,12.105673291500006
2021-10-20 18:15:00,20.07900595004445
2021-10-20 18:30:00,15.256984941444449
2021-10-20 18:45:00,29.575505297044486
2021-10-20 19:00:00,32.11190153060001
2021-10-20 19:15:00,31.50012920394448
2021-10-20 19:30:00,13.237373461517796
2021-10-20 19:45:00,2.3172424312666666
2021-10-20 20:00:00,17.565861254493335
2021-10-20 20:15:00,50.68805564887783
2021-10-20 20:30:00,132.89322070364443
2021-10-20 20:45:00,146.83794569071213
2021-10-20 21:00:00,
2021-10-20 21:15:00,
2021-10-20 21:30:00,
2021-10-20 21:45:00,
2021-10-20 22:00:00,
2021-10-20 22:15:00,
2021-10-20 22:30:00,
2021-10-20 22:45:00,
2021-10-20 23:00:00,
2021-10-20 23:15:00,
2021-10-20 23:30:00,
2021-10-20 23:45:00,
2021-10-21 00:00:00,
2021-10-21 00:15:00,
2021-10-21 00:30:00,
2021-10-21 00:45:00,
2021-10-21 01:00:00,
2021-10-21 01:15:00,
2021-10-21 01:30:00,
2021-10-21 01:45:00,
2021-10-21 02:00:00,
2021-10-21 02:15:00,
2021-10-21 02:30:00,
2021-10-21 02:45:00,
2021-10-21 03:00:00,
2021-10-21 03:15:00,
2021-10-21 03:30:00,
2021-10-21 03:45:00,
2021-10-21 04:00:00,
2021-10-21 04:15:00,
2021-10-21 04:30:00,
2021-10-21 04:45:00,
2021-10-21 05:00:00,
2021-10-21 05:15:00,
2021-10-21 05:30:00,
2021-10-21 05:45:00,
2021-10-21 06:00:00,
2021-10-21 06:15:00,
2021-10-21 06:30:00,
2021-10-21 06:45:00,
2021-10-21 07:00:00,
2021-10-21 07:15:00,
2021-10-21 07:30:00,
2021-10-21 07:45:00,
2021-10-21 08:00:00,
2021-10-21 08:15:00,
2021-10-21 08:30:00,
2021-10-21 08:45:00,
2021-10-21 09:00:00,
2021-10-21 09:15:00,
2021-10-21 09:30:00,
2021-10-21 09:45:00,
2021-10-21 10:00:00,
2021-10-21 10:15:00,
2021-10-21 10:30:00,
2021-10-21 10:45:00,
2021-10-21 11:00:00,
2021-10-21 11:15:00,
2021-10-21 11:30:00,
2021-10-21 11:45:00,
2021-10-21 12:00:00,
2021-10-21 12:15:00,
2021-10-21 12:30:00,
2021-10-21 12:45:00,
2021-10-21 13:00:00,
2021-10-21 13:15:00,
2021-10-21 13:30:00,
2021-10-21 13:45:00,
2021-10-21 14:00:00,
2021-10-21 14:15:00,
2021-10-21 14:30:00,
2021-10-21 14:45:00,
2021-10-21 15:00:00,
2021-10-21 15:15:00,
2021-10-21 15:30:00,
2021-10-21 15:45:00,
2021-10-21 16:00:00,
2021-10-21 16:15:00,
2021-10-21 16:30:00,
2021-10-21 16:45:00,
2021-10-21 17:00:00,
2021-10-21 17:15:00,
2021-10-21 17:30:00,1046.5936979999983
2021-10-21 17:45:00,2385.2277900848585
2021-10-21 18:00:00,4178.885718000024
2021-10-21 18:15:00,3602.1037233441975
2021-10-21 18:30:00,535.9569126374747
2021-10-21 18:45:00,721.4097713537783
2021-10-21 19:00:00,918.0245016144446
2021-10-21 19:15:00,814.2533741561118
2021-10-21 19:30:00,480.09054370575114
2021-10-21 19:45:00,9.853409522215497
2021-10-21 20:00:00,11.9767974145245
2021-10-21 20:15:00,19.209431633893466
2021-10-21 20:30:00,28.8722462877116
2021-10-21 20:45:00,4.8254632218866575
2021-10-21 21:00:00,0.005042653417207792
2021-10-21 21:15:00,
2021-10-21 21:30:00,
2021-10-21 21:45:00,
2021-10-21 22:00:00,
2021-10-21 22:15:00,
2021-10-21 22:30:00,
2021-10-21 22:45:00,
2021-10-21 23:00:00,
2021-10-21 23:15:00,
2021-10-21 23:30:00,
2021-10-21 23:45:00,
2021-10-22 00:00:00,
2021-10-22 00:15:00,
2021-10-22 00:30:00,
2021-10-22 00:45:00,
2021-10-22 01:00:00,
2021-10-22 01:15:00,
2021-10-22 01:30:00,
2021-10-22 01:45:00,
2021-10-22 02:00:00,
2021-10-22 02:15:00,
2021-10-22 02:30:00,
2021-10-22 02:45:00,
2021-10-22 03:00:00,
2021-10-22 03:15:00,
2021-10-22 03:30:00,
2021-10-22 03:45:00,
2021-10-22 04:00:00,
2021-10-22 04:15:00,
2021-10-22 04:30:00,
2021-10-22 04:45:00,
2021-10-22 05:00:00,
2021-10-22 05:15:00,
2021-10-22 05:30:00,
2021-10-22 05:45:00,
2021-10-22 06:00:00,
2021-10-22 06:15:00,
2021-10-22 06:30:00,
2021-10-22 06:45:00,
2021-10-22 07:00:00,
2021-10-22 07:15:00,
2021-10-22 07:30:00,
2021-10-22 07:45:00,
2021-10-22 08:00:00,
2021-10-22 08:15:00,
2021-10-22 08:30:00,
2021-10-22 08:45:00,
2021-10-22 09:00:00,
2021-10-22 09:15:00,
2021-10-22 09:30:00,
2021-10-22 09:45:00,
2021-10-22 10:00:00,
2021-10-22 10:15:00,
2021-10-22 10:30:00,
2021-10-22 10:45:00,
2021-10-22 11:00:00,
2021-10-22 11:15:00,
2021-10-22 11:30:00,
2021-10-22 11:45:00,
2021-10-22 12:00:00,
2021-10-22 12:15:00,
2021-10-22 12:30:00,
2021-10-22 12:45:00,
2021-10-22 13:00:00,
2021-10-22 13:15:00,
2021-10-22 13:30:00,
2021-10-22 13:45:00,
2021-10-22 14:00:00,
2021-10-22 14:15:00,
2021-10-22 14:30:00,
2021-10-22 14:45:00,
2021-10-22 15:00:00,
2021-10-22 15:15:00,
2021-10-22 15:30:00,
2021-10-22 15:45:00,
2021-10-22 16:00:00,
2021-10-22 16:15:00,
2021-10-22 16:30:00,-2.2679604893527983
2021-10-22 16:45:00,-2.2593185364944453
2021-10-22 17:00:00,-2.248316514093331
2021-10-22 17:15:00,-2.2583520749133346
2021-10-22 17:30:00,255.8560312215378
2021-10-22 17:45:00,915.4881173858887
2021-10-22 18:00:00,1166.3040353201109
2021-10-22 18:15:00,1683.2934152244436
2021-10-22 18:30:00,1515.98288141556
2021-10-22 18:45:00,533.3880597117776
2021-10-22 19:00:00,1118.393131157556
2021-10-22 19:15:00,909.5918193847784
2021-10-22 19:30:00,674.7234081072223
2021-10-22 19:45:00,819.2603710914454
2021-10-22 20:00:00,391.29676590211096
2021-10-22 20:15:00,378.6720945730002
2021-10-22 20:30:00,522.0420712166671
2021-10-22 20:45:00,455.7561313947772
2021-10-22 21:00:00,39.44579435006349
2021-10-22 21:15:00,
2021-10-22 21:30:00,
2021-10-22 21:45:00,
2021-10-22 22:00:00,
2021-10-22 22:15:00,
2021-10-22 22:30:00,
2021-10-22 22:45:00,
2021-10-22 23:00:00,
2021-10-22 23:15:00,
2021-10-22 23:30:00,
2021-10-22 23:45:00,
2021-10-23 00:00:00,
2021-10-23 00:15:00,
2021-10-23 00:30:00,
2021-10-23 00:45:00,
2021-10-23 01:00:00,
2021-10-23 01:15:00,
2021-10-23 01:30:00,
2021-10-23 01:45:00,
2021-10-23 02:00:00,
2021-10-23 02:15:00,
2021-10-23 02:30:00,
2021-10-23 02:45:00,
2021-10-23 03:00:00,
2021-10-23 03:15:00,
2021-10-23 03:30:00,
2021-10-23 03:45:00,
2021-10-23 04:00:00,
2021-10-23 04:15:00,
2021-10-23 04:30:00,
2021-10-23 04:45:00,
2021-10-23 05:00:00,
2021-10-23 05:15:00,
2021-10-23 05:30:00,
2021-10-23 05:45:00,
2021-10-23 06:00:00,
2021-10-23 06:15:00,
2021-10-23 06:30:00,
2021-10-23 06:45:00,
2021-10-23 07:00:00,
2021-10-23 07:15:00,
2021-10-23 07:30:00,
2021-10-23 07:45:00,
2021-10-23 08:00:00,
2021-10-23 08:15:00,
2021-10-23 08:30:00,
2021-10-23 08:45:00,
2021-10-23 09:00:00,
2021-10-23 09:15:00,
2021-10-23 09:30:00,
2021-10-23 09:45:00,
2021-10-23 10:00:00,
2021-10-23 10:15:00,
2021-10-23 10:30:00,
2021-10-23 10:45:00,
2021-10-23 11:00:00,
2021-10-23 11:15:00,
2021-10-23 11:30:00,
2021-10-23 11:45:00,
2021-10-23 12:00:00,
2021-10-23 12:15:00,
2021-10-23 12:30:00,
2021-10-23 12:45:00,
2021-10-23 13:00:00,
2021-10-23 13:15:00,
2021-10-23 13:30:00,
2021-10-23 13:45:00,
2021-10-23 14:00:00,
2021-10-23 14:15:00,
2021-10-23 14:30:00,
2021-10-23 14:45:00,
2021-10-23 15:00:00,
2021-10-23 15:15:00,
2021-10-23 15:30:00,
2021-10-23 15:45:00,
2021-10-23 16:00:00,
2021-10-23 16:15:00,
2021-10-23 16:30:00,
2021-10-23 16:45:00,
2021-10-23 17:00:00,
2021-10-23 17:15:00,
2021-10-23 17:30:00,
2021-10-23 17:45:00,
2021-10-23 18:00:00,-7.560416407480303
2021-10-23 18:15:00,1497.3932832846956
2021-10-23 18:30:00,4012.8783137666633
2021-10-23 18:45:00,515.8955355134369
2021-10-23 19:00:00,
2021-10-23 19:15:00,
2021-10-23 19:30:00,
2021-10-23 19:45:00,
2021-10-23 20:00:00,
2021-10-23 20:15:00,
2021-10-23 20:30:00,
2021-10-23 20:45:00,
2021-10-23 21:00:00,
2021-10-23 21:15:00,
2021-10-23 21:30:00,
2021-10-23 21:45:00,
2021-10-23 22:00:00,
2021-10-23 22:15:00,
2021-10-23 22:30:00,
2021-10-23 22:45:00,
2021-10-23 23:00:00,
2021-10-23 23:15:00,
2021-10-23 23:30:00,
2021-10-23 23:45:00,
2021-10-24 00:00:00,
2021-10-24 00:15:00,
2021-10-24 00:30:00,
2021-10-24 00:45:00,
2021-10-24 01:00:00,
2021-10-24 01:15:00,
2021-10-24 01:30:00,
2021-10-24 01:45:00,
2021-10-24 02:00:00,
2021-10-24 02:15:00,
2021-10-24 02:30:00,
2021-10-24 02:45:00,
2021-10-24 03:00:00,
2021-10-24 03:15:00,
2021-10-24 03:30:00,
2021-10-24 03:45:00,
2021-10-24 04:00:00,
2021-10-24 04:15:00,
2021-10-24 04:30:00,
2021-10-24 04:45:00,
2021-10-24 05:00:00,
2021-10-24 05:15:00,
2021-10-24 05:30:00,
2021-10-24 05:45:00,
2021-10-24 06:00:00,
2021-10-24 06:15:00,
2021-10-24 06:30:00,
2021-10-24 06:45:00,
2021-10-24 07:00:00,
2021-10-24 07:15:00,
2021-10-24 07:30:00,
2021-10-24 07:45:00,
2021-10-24 08:00:00,
2021-10-24 08:15:00,
2021-10-24 08:30:00,
2021-10-24 08:45:00,
2021-10-24 09:00:00,
2021-10-24 09:15:00,
2021-10-24 09:30:00,
2021-10-24 09:45:00,
2021-10-24 10:00:00,
2021-10-24 10:15:00,
2021-10-24 10:30:00,
2021-10-24 10:45:00,
2021-10-24 11:00:00,
2021-10-24 11:15:00,
2021-10-24 11:30:00,
2021-10-24 11:45:00,
2021-10-24 12:00:00,
2021-10-24 12:15:00,
2021-10-24 12:30:00,
2021-10-24 12:45:00,
2021-10-24 13:00:00,
2021-10-24 13:15:00,
2021-10-24 13:30:00,
2021-10-24 13:45:00,
2021-10-24 14:00:00,
2021-10-24 14:15:00,
2021-10-24 14:30:00,
2021-10-24 14:45:00,
2021-10-24 15:00:00,
2021-10-24 15:15:00,
2021-10-24 15:30:00,
2021-10-24 15:45:00,
2021-10-24 16:00:00,
2021-10-24 16:15:00,
2021-10-24 16:30:00,
2021-10-24 16:45:00,
2021-10-24 17:00:00,25.895474977825575
2021-10-24 17:15:00,3134.921162631122
2021-10-24 17:30:00,2872.984415689906
2021-10-24 17:45:00,0.0
2021-10-24 18:00:00,1452.5002537157563
2021-10-24 18:15:00,3996.4782624566665
2021-10-24 18:30:00,82.27936009388291
2021-10-24 18:45:00,
2021-10-24 19:00:00,
2021-10-24 19:15:00,
2021-10-24 19:30:00,
2021-10-24 19:45:00,
2021-10-24 20:00:00,
2021-10-24 20:15:00,
2021-10-24 20:30:00,
2021-10-24 20:45:00,
2021-10-24 21:00:00,
2021-10-24 21:15:00,
2021-10-24 21:30:00,
2021-10-24 21:45:00,
2021-10-24 22:00:00,
2021-10-24 22:15:00,
2021-10-24 22:30:00,
2021-10-24 22:45:00,
2021-10-24 23:00:00,
2021-10-24 23:15:00,
2021-10-24 23:30:00,
2021-10-24 23:45:00,
2021-10-25 00:00:00,
2021-10-25 00:15:00,
2021-10-25 00:30:00,
2021-10-25 00:45:00,
2021-10-25 01:00:00,
2021-10-25 01:15:00,
2021-10-25 01:30:00,
2021-10-25 01:45:00,
2021-10-25 02:00:00,
2021-10-25 02:15:00,
2021-10-25 02:30:00,
2021-10-25 02:45:00,
2021-10-25 03:00:00,
2021-10-25 03:15:00,
2021-10-25 03:30:00,
2021-10-25 03:45:00,
2021-10-25 04:00:00,
2021-10-25 04:15:00,
2021-10-25 04:30:00,
2021-10-25 04:45:00,
2021-10-25 05:00:00,
2021-10-25 05:15:00,
2021-10-25 05:30:00,
2021-10-25 05:45:00,
2021-10-25 06:00:00,
2021-10-25 06:15:00,
2021-10-25 06:30:00,
2021-10-25 06:45:00,
2021-10-25 07:00:00,
2021-10-25 07:15:00,
2021-10-25 07:30:00,
2021-10-25 07:45:00,
2021-10-25 08:00:00,
2021-10-25 08:15:00,
2021-10-25 08:30:00,
2021-10-25 08:45:00,
2021-10-25 09:00:00,
2021-10-25 09:15:00,
2021-10-25 09:30:00,
2021-10-25 09:45:00,
2021-10-25 10:00:00,
2021-10-25 10:15:00,
2021-10-25 10:30:00,
2021-10-25 10:45:00,
2021-10-25 11:00:00,
2021-10-25 11:15:00,
2021-10-25 11:30:00,
2021-10-25 11:45:00,
2021-10-25 12:00:00,
2021-10-25 12:15:00,
2021-10-25 12:30:00,
2021-10-25 12:45:00,
2021-10-25 13:00:00,
2021-10-25 13:15:00,
2021-10-25 13:30:00,
2021-10-25 13:45:00,
2021-10-25 14:00:00,
2021-10-25 14:15:00,
2021-10-25 14:30:00,
2021-10-25 14:45:00,
2021-10-25 15:00:00,
2021-10-25 15:15:00,
2021-10-25 15:30:00,
2021-10-25 15:45:00,
2021-10-25 16:00:00,
2021-10-25 16:15:00,
2021-10-25 16:30:00,
2021-10-25 16:45:00,
2021-10-25 17:00:00,117.89496047238089
2021-10-25 17:15:00,185.97992717148446
2021-10-25 17:30:00,39.28483939336987
2021-10-25 17:45:00,-0.18927287183552635
2021-10-25 18:00:00,
2021-10-25 18:15:00,
2021-10-25 18:30:00,
2021-10-25 18:45:00,
2021-10-25 19:00:00,
2021-10-25 19:15:00,
2021-10-25 19:30:00,
2021-10-25 19:45:00,
2021-10-25 20:00:00,
2021-10-25 20:15:00,
2021-10-25 20:30:00,
2021-10-25 20:45:00,
2021-10-25 21:00:00,
2021-10-25 21:15:00,
2021-10-25 21:30:00,
2021-10-25 21:45:00,
2021-10-25 22:00:00,
2021-10-25 22:15:00,
2021-10-25 22:30:00,
2021-10-25 22:45:00,
2021-10-25 23:00:00,
2021-10-25 23:15:00,
2021-10-25 23:30:00,
2021-10-25 23:45:00,
2021-10-26 00:00:00,
2021-10-26 00:15:00,
2021-10-26 00:30:00,
2021-10-26 00:45:00,
2021-10-26 01:00:00,
2021-10-26 01:15:00,
2021-10-26 01:30:00,
2021-10-26 01:45:00,
2021-10-26 02:00:00,
2021-10-26 02:15:00,
2021-10-26 02:30:00,
2021-10-26 02:45:00,
2021-10-26 03:00:00,
2021-10-26 03:15:00,
2021-10-26 03:30:00,
2021-10-26 03:45:00,
2021-10-26 04:00:00,
2021-10-26 04:15:00,
2021-10-26 04:30:00,
2021-10-26 04:45:00,
2021-10-26 05:00:00,
2021-10-26 05:15:00,
2021-10-26 05:30:00,
2021-10-26 05:45:00,
2021-10-26 06:00:00,
2021-10-26 06:15:00,
2021-10-26 06:30:00,
2021-10-26 06:45:00,
2021-10-26 07:00:00,
2021-10-26 07:15:00,
2021-10-26 07:30:00,
2021-10-26 07:45:00,
2021-10-26 08:00:00,
2021-10-26 08:15:00,
2021-10-26 08:30:00,
2021-10-26 08:45:00,
2021-10-26 09:00:00,
2021-10-26 09:15:00,
2021-10-26 09:30:00,
2021-10-26 09:45:00,
2021-10-26 10:00:00,
2021-10-26 10:15:00,
2021-10-26 10:30:00,
2021-10-26 10:45:00,
2021-10-26 11:00:00,
2021-10-26 11:15:00,
2021-10-26 11:30:00,
2021-10-26 11:45:00,
2021-10-26 12:00:00,
2021-10-26 12:15:00,
2021-10-26 12:30:00,
2021-10-26 12:45:00,
2021-10-26 13:00:00,
2021-10-26 13:15:00,
2021-10-26 13:30:00,
2021-10-26 13:45:00,
2021-10-26 14:00:00,
2021-10-26 14:15:00,
2021-10-26 14:30:00,
2021-10-26 14:45:00,
2021-10-26 15:00:00,
2021-10-26 15:15:00,
2021-10-26 15:30:00,
2021-10-26 15:45:00,
2021-10-26 16:00:00,
2021-10-26 16:15:00,
2021-10-26 16:30:00,
2021-10-26 16:45:00,
2021-10-26 17:00:00,
2021-10-26 17:15:00,
